school_name,comment
重庆城市管理职业学院,"玛德,母校,校就行,学校食堂,升本,学校,吸烟室,滑板,喜欢,哈哈哈,曹智淮,殡仪,太棒了,收拾,为啥,难评,反正,妹子,吱声,真实,没呆,城管,不错,就值,本科,开除,饮水机,快升,公办,男女比例,正常人,校升本"
重庆城市职业学院,"大城,bp,没读,逃过,我要,小点,1200,我田浩,校区,令狐,学校,我梅"
重庆外语外事学院,"重庆,读个,史是,自由,学院,全世界,游戏,下个,溢出,綦江,天然,好评,围墙,专科,保洁,官方,一星,民办,进校园,第一个"
重庆大学,"沙坪坝,大专,狗屎,不错,第五轮,日程,张渝悦,文经,一分钟,质量,净搁,男子,一档,偏科,名牌大学,公办,老师,985,一星,诗博是,行政,保安,一分,校区,复兴,正街,川大,211,一伯昏,图片,试试,美视,满昏,电影学院,学校,誓作,本科,录取,劳苦,卧龙,造假,松园,母校,全吃土,租个,拿川大,前女友,文明,再烂点,颜绍,学科,诗博,小东西,yyds,庶子,重庆大学,任正非,虎溪,说得对,卖家,不许,躺平,不争气,湖大,小破重,分校,经典,不符"
重庆对外经贸学院,"大一,滑鸡,厕所,前女友,美女,友好,校区,洗件,松林,多姓,4399,好吃,一窝,之史,湖里,人情世故,辅导员,唯经,一批,哈哈哈哈,多好,拉满,分低,对外,没钱,公办,民办,只会,小狗,难吃"
重庆工业职业技术学院,"刘青林,爆改,人杰,生别,狗石,宗申宗申,没课,考不,院升本,不升本,公办,CBD,此安人接,11,杨钧,我妹,勾史,外卖,我勒个,我罗,牛子,对象,真多,专科"
重庆工信职业学院,"史味,油菜花,断电,一所,每学期,人吵,太美丽,2020,大山雀"
重庆工商大学,"肖战,太帅,全是,本科毕业,外卖,肖战女,好好,没考,打个,工商,快逃,前女友,苏大,还卡,校门口,五公里,另算,不赖,累死,下辈子,肖烟,Ctbuer,打六星,喜欢,湖馨园,公办,球场,奸商,邢台,20,口罩,财经大学,湖爽,湖裸个泳,修哈"
重庆工商大学派斯学院,"评论,高校,民办,帅哥"
重庆工商职业学院,"对象,满星,富士康,带饭,666,早读,多课,祛痘,钓非,天鹅,办事效率,无韵,涛哥,12,女朋友,组队,比吉,rm,纯史,一流,大专"
重庆工程学院,"学校,开开,民办,班会,真的假,v10,母校,18,全跑,期待,能批,重庆,赵公子,辅导员,杰明,导员,会会"
重庆工程职业技术学院,"四面八方,怎讲,看法,石中史,学弟,黄埔军校,刚来,西站,神中神,爆改,8235,已亡,校园环境,大专,食堂,神话,谁有空,如名"
重庆工贸职业技术学院,"我念,能塞下,工贸,猪开,考进,批假,榨菜,乡关,校园卡,臭水沟,公办,战损,一分,官威,导员,中专,计院,六分,蒿枝坝,蒿子"
重庆师范大学,"食堂,专业,爆炸,水管,不点,零昏,大专,高中生,剃光,师范大学,包菜,一流,构式,生气,主任,外卖,学姐,地方,师范,怨念,我读,学校,歌乐,快来,公办,饭点,擦边,勾湿,咋样,重师,sao,末流,混进来,十多年,cpdd,二本,一分,校庆,考重师"
重庆幼儿师范高等专科学校,"六昏,操场,下次,十八弯"
重庆应用技术职业学院,"在外,隔壁,吱声,没人,鸟大点,创造,走时,工商,校领导,环境,学校,命装,实习,阿猫阿狗,学前,面子,志愿,高中,求生,烂尾,发工资,爆改,可读,鸡毛,单车,考试,大专,中科,民办,一天天,小学"
重庆建筑工程职业学院,"刘帅,升本,李林,学姐,21,商业,六楼,学校,涨水,没建好,峡口,隔壁"
重庆建筑科技职业学院,"倒霉,民办,重建,满朝"
重庆护理职业学院,绿化
重庆文化艺术职业学院,"收分,通讯录,五星上将,精彩,全是,厉害,同性恋,老子,真的假,何森,女娃儿,电线杆,小土豆,重艺"
重庆文理学院,"智齿,狗市,教育网,bi,风扇,水泥地,无名之辈,二本,篮球,菊苑,我草,信它,先升,win,垃圾,太烂,机房,挣个,img,文理,程明耀,一星,大学,导员,有个,陈逸丰,早自习,高中,高分,校区,程雨生,停水,勾史,升大,别干,早七晚,瓜大,弃子,永川,大烂,勾始,eclipse"
重庆旅游职业学院,"骗走,八神,经典语录,女朋友,太穷,航模,学校,公办,想念,闭关,面子,评价,三栋"
重庆智能工程职业学院,"民办,三字,个六星,学院,智院,宿舍"
重庆机电职业技术大学,"地方,收费,学费,之史,圈钱,荣耀,可读,仅凭,原因,校招,极限,清华,谢谢,感谢,贴心,民办"
重庆水利电力职业技术学院,"全国,安个,22,查寝,明年,停水,202234050216,四人,断水,好史,big,班会,勾史,10,学号,耗材,加史,冉锦鹏,11,外卖,校徽"
重庆海联职业技术学院,"主打,辅导员,学校,民办,西政,勾史"
重庆理工大学,"老底,太行,懂兵,时栅新,西唯兵,Win,龙帅,懂西,wzr,校徽,外卖,母校,跳河,土鸡瓦狗,赶上,垃圾,学校,圣经,公办,学院,打卡,博士点,我爱西,牢底,七子排,百家,能教出,打个,多分,赵博阳,殡宫,两江,早晚自习,有个,通知书,进校,五星,damn,清华"
重庆理工职业学院,"民办,联大,大专"
重庆电信职业学院,"前途,几把,电讯,民办,报考,这所,电信"
重庆电力高等专科学校,"热动,黄牌警告,21104,沈艺,删除,哈儿,我王,卡牌,队来,发牌,分是,很鸡儿,电专,学长,寝室,扣分,校区,电自,篮球场,刘宇,外卖,泥地,管委,203,批爆,一哥,早操,鼓去,母校,懂得,潼南"
重庆电子工程职业学院,"六人,我服,房院,外卖,专升本,南区,整得,校再,好找,电子科,食堂,我升本,10,但长,升本,公办,空调,炒蛋,声光电,清华北大,赵公子,垃圾,大专,重电,试试,莽起,住十人,重电人,杂七杂八,步数,高中"
重庆电讯职业学院,"皇家,强买强卖,外卖,导员,电讯,民办,图书馆,五分,大一,没见,排队,f4,看不下去,口口声声,兄弟,过千,艰辛,意见"
重庆科创职业学院,"战俘营,大二,老茧,进厂,查寝,高考,民办,就行,一星,伪装,月亮"
重庆科技学院,"防疫,有个,改回来,碰瓷,科大,数典忘祖,母校,雪云,王对"
重庆科技职业学院,"水管,学校,寒假,神话,5g,民办,适合"
重庆移通学院,"细说,说史,第一,上课,无力感,出门在外,没用,毕业,四年,值得,中专,加史,专心,说唱,起码,勾史,感觉,学生,名号,第一名,谈恋爱,大学,两分钟,民办,网安,抬举,素质教育,排头兵,哈鸡儿,商学,完满,电子,冒充,费死贵"
重庆第二师范学院,"卧虎藏龙,nb,好好,男生,满分,黄焖,豪车,校区,大专,满昏,一换"
重庆经贸职业学院,"学校,超市,母校,大学,你好,逃课,民办,数一数二,室友,勾史,大专"
重庆能源职业学院,"实力,无敌,结实,哈卡,能源,鸭儿,勾史,服来,我姐,劳动所,学院,看不下去,螺丝,土鸡,潘恒硕,民办"
重庆航天职业技术学院,"火箭,校区,乐子,摇头,退钱,航天,江山,江津,画饼,保险费,公办,10,外面,饭桶"
重庆艺术工程职业学院,"APP,结实,民办,排不上"
重庆财经学院,"许愿池,公办,黑涩,尽出,没发,职业,想必,工商,建筑史,融智,着想,最低,民办"
重庆财经职业学院,"那学,全安,扶梯,坑钱,校草,垃圾桶,早读,查寝,dd,师范"
重庆资源与环境保护职业学院,"厂里,上资环,100%,烧鸟,资环,初中,遇见,学校,师兄,民办,星星,校根锅,神话"
重庆轻工职业学院,"多修,陪伴,校长,能润,室友,满分,民办"
重庆邮电大学,"张清松,重邮,芯片,老图,重铸,80w,cqupt,早操,邮专,WLAN,我大邮专,滨州,大学,碰瓷,3g,工商,3800,校园网,校长,不惜,六六六,nice,重庆,学长,动土,公办,17,垃圾,绝活,误人子弟,不能取消,生涯规划,打卡,宿舍,吐槽,五栋,3G"
重庆青年职业技术学院,"西大附,停完,比逛,宝卡,构实,可爱,RAP,开房,前女友,rap,之风,我校"
金华职业技术学院,"不升本,垃圾,不四人,旅院,前女友,专升本,21,23,高技,早自习,大粪,六颗,满昏,上人,大一,体测,PPT,清华,大专,评价,变变,09,机电,20,鼠鼠,动医,专科,二本,22"
金山职业技术学院,"幼儿园,民办,人间,伸手不见五指,索然无味,宿舍,学校,银山,进厂,假条"
金肯职业技术学院,"四大,学生会,请假,成穷,小鸡,金城,体育馆,民办,07,比导员,兄弟,学长"
金陵科技学院,"学期,01,校区,养老院,东苑,改名,新生,案底,专差,南软,无脑,吴洪兵,校名,分数线,宿舍,学校,班委,狗史,很逆天,一星,刘永彪,难软,金陵,大专,魏子轩,为啥,要命,班主任,诈骗犯,做梦,北区,很拉,下桌,导员,大学,公办,纯纯,20,啥时候,车间"
钟山职业技术学院,"南京,老大,玩崩,换个,诈骗,连正,学校,电动车,民办,座头,唯独,啥样,浩然,好多"
钦州幼儿师范高等专科学校,"头七,学前,重生,中专,太史,幼高"
铁岭师范高等专科学校,"后悔,24,防弹衣,使导员,极限,快手,抖音,铁师,脑袋,春雷,农校,校团委,公办,寝室,五星,叠被,滕信,回寝,陈某,凡河,贵校,交了,列出来"
铁门关职业技术学院,"用罪,乡关,蒸房,修建,大专,同罪"
铜仁学院,"几叠,截图,薄面,从大一,除草,可爱"
铜仁幼儿师范高等专科学校,"哈哈哈,研学"
铜仁职业技术学院,"媲美,大专,象下,八人,请假,财管,医务室,富士康,帝皇,问问,校门,NO.1,比铜院,铜仁,22"
铜川职业技术学院,"新鸡排,小孩,高中,澡神,学校,冰城,一堆"
铜陵学院,"韩玉,实训,教学楼,洗个,神不在,陈国典,一拖,小安财,一星,铜院,职来,改良,22,逮到,大活,校徽,导员,二本,宿舍,语气,本升,垃圾,公办,干到,死心,责任,学院,踏马,六分,大专,冰心,羽毛球馆,比得过,good,20hzl,吃枣,21,23,干大活"
铜陵职业技术学院,"查寝,人机,洗衣机,张阳,21,22,倪诠,马睿康,孟贝贝,巧克力,23,一星,铜院,搞基"
银川能源学院,"路灯,99,银能,找个,意见,宁夏,达芬奇,大学,mad,跑操,开局,早操,不多办,没亮,学校,银川,断电,市区,收费,电网,pua,母校,个屈,拉萨,报考,我查,南川,本科,永宁,厂子,高中同学,鼻窦,高中,跑步,孩子,课少,老师,开会,晚自习,民办"
锦州医科大学,"丁薇光,评分,战俘,成天,查寝,宿舍,翻修,笨笨,985,查寝查,超话,张佳琪,pc,贩剑,前女友,公办,祖安,哥们,钩史,故乡,陈佳琪,早操,破查,锦州,习惯,那查,老闭,安个,神中神,goat"
锦州医科大学医疗学院,"学费,德育,好好,yueyueyue,毕业证,编不,道理,学校,民办,领导"
锦州师范高等专科学校,"彼洋,经管,宿舍,多破操,这波,差评,吱声,公办,还行,加一,高分"
镇江市高等专科学校,"镇江市,山坡,打游戏,铃声,评价,营销,高飞燕,十多斤,校区,2302,颗星,镇江,母校"
长垣烹饪职业技术学院,"博大,民办,前女友,吕浩哲,苏张,北大,23,神经病,早上,宿舍,真要命,室友,十点,实名"
长安大学,"二小,工地,狗腿子,jb,科研,拖累,读研,卓越贡献,草滩,唱兵,双飞,yx,母校,人形,垃圾,神中神,初高中,办事,长带,赛格,怀念,本部,笃学,BYDCHD,尽道,毕业,附属,校名,男子,正名,西工大,明德,大桥,公办,不来,YYDS,211,大专,那群,感谢,长大,女生,拉中,满分,卧槽,还给,知名,保国,形意,期末考,碰瓷,野鸡大学,双非,女人,学长,收留,带门,CHD,女神,倪哥,种植园,辣鸡,贵校,车辆,退步,旋儿,校园,港珠澳,笃行,大学"
长安大学兴华学院,"添砖加瓦,民办,本科,三本,高中,大专"
长春东方职业学院,"我金,摔倒,22,口腔医学,大专,窑子,校长,好评,毕业,拉一泡,学长,民办,暖气,不齐,长春,学生"
长春中医药大学,"别尬,精梓,排队,扫雪,实习,不冲,我爱康,院校,中医药,不错,停水,不及格,吉林大学,人挤,外卖,哥们,满分,工作,青马,长中,纯纯,老弟,狗史,残疾证,母校,狗子,公办,马克思,长春,放假,春药,六颗"
长春人文学院,"皇家,学校,长春,控评,毕业证,喜欢,民办,东北师大,星星,我爱你,寝室,停水,教育方针,上学,充米动,银河,高考,培训,zyf"
长春信息技术职业学院,"你限,学院,一坑,学校,东校区,学生会,民办,你值,飞脚,一颗,烟头"
长春健康职业学院,"四级,老史,库晃,吱声,民办,建校"
长春光华学院,"三本,头像,好评,学院,没劲,一周,gx,一星,民办,宿舍楼,疫情,本院,nb,住宿,民办学校,王海成,省里,玩雪,环境"
长春医学高等专科学校,"有个,实习,公办,23,niubi,李昊,格桑曲培,1938"
长春大学,"阿姨,史漫,精神病院,校运会,这所,纯史,巷子深,双开门,爆改,穷事,破事,二本,公办,一分,大学,学生会,瓜子,管网,停水,不行,伪满,可爱,爱护动物,垃圾,母校"
长春大学旅游学院,"说实话,优点,明年,2g,不冲,民办,后悔,但长,高中,王八,名娟,奇葩,爱看,英语课,爬行,本溪,赶紧,含量,猪圈,15"
长春工业大学,"几把,大专,到此一游,留饭,牛哥,千万别,23,最省,cccywnb,一星,吉大当,传播学院,福睦,毕业,外卖,哪点,染头,长春,二本,白鹳,堪比,公派,邹涣宇,南湖,早自习,满星,史一校,原石,吹毛求疵,横批,有旱,六星,公办,不让,八人,好评,鄙视,省内,保安,下水道,评分表,北湖,许长,一报,三本,椅子,一分"
长春工业大学人文信息学院,"适合,原战,破事,能别,高校,个史,黑哨,扫雪,闹归闹,妖风,差评,其发,几百亩,金毛,停电,室友,抵着,职后,好评,民办,生活圈,令人恶心,开化,学校,这是,狗史"
长春工程学院,"电校,团支书,蹉跎岁月,当爹,战俘营,工局,宿舍,狗食,跑操,一分,供暖,形容词,微博热,公办,计算机系,本科,国服,一条,457,收留,12,刺客,工程学院,学长,修修,人用,男刀,校徽,全校,评分表,兰陵王,我校,略逊一筹,老师,校园网,突刺,一送,二星,大专,拉满,哈哈哈哈,东区,特务连,扫雪"
长春师范大学,"外校,寝室,催装,干饭,下桌,如厕,几拔,臭裱,池浅,讲讲,这星,满分,贵校,人太多,人寝,支持,烧烤,此校,17,六舍,流动红旗,史里,三观,评分表,给你个,六瓶,文化,哥们,那旱,巨风,具风,公办,整改,早自习,天花乱坠"
长春师范高等专科学校,"寝室,南门,大专,垃圾,水课,男寝,扣分,公办,抢饭,一星"
长春建筑学院,"学校,学院,班务会,皇家,成分,长春,这破,改成,挨冻,库库,学费,民办,hsh,科好,贫民窟,国外,本省,妖风,哥们,五星,摸手,大声,长建来,放屁,王八,开上,不修,考试,分来,倒闭,科强,最史,学生会,奢岭,大学,长科刷,别问"
长春早期教育职业学院,"证加,查寝,地里,请假,这一星,不缺"
长春汽车工业高等专科学校,"修车,校园网,导员,建军,ks,23,给你个,学不,像是,网卡,叠北,9.18,早晚自习,22,汽专,陈树斌,学生会,吹头,王宏印,叠被,快手,汽车工人,哥俩,升个,tm,学号"
长春理工大学,"东区,分数线,越来越,专科,三舍,一塌糊涂,评分表,适合,一星,十舍,南区,大学,停水,长理,原神,母校,nc,盒饭,厂里,西校区,光学,修一修,2023,人送,舍友,理工大学,高等数学,CUSTED,这所,跳闸,我崽崽在,无汉,后娘,热水,东西,磨磨,停网,闭口,分数"
长春电子科技学院,"屏幕,高校,评分,好吃,学校,评论,孟令军,长春,垃圾,高点,董禹希,学期,民办,听课,附属,126,没水,地小,升技"
长春科技学院,"黑钱,终于,纯勾士,比不上,学不,高三,我家,四年,烧烤,恍恍惚惚,隔壁,评分,学费,预备役,考上,小伙,人样,五星,瓜子皮,学校,宝库,消停,医药,倒数,喜欢,劝人来,破产,2.1,修车,这读,美玉,学院,圈钱,民办,洗钱"
长春职业技术学院,"glz,专升本,查寝,大专,promax,学号,铜锣湾,染头,寝室,羽绒服,五星,勾史,赵振芳,女寝,985,晚自习,垃圾,鼻事,睡眠"
长春财经学院,"李静雯,好评,日记,逼事,学生,产地,别去,qing,问这问那,民办"
长春金融高等专科学校,"像史,里算,山里,学子,勾史,排点,王明礼,似一高,很难,直招,新史,有用,不硬,2302,19,送回"
长江大学,"12202,校区,13,垃圾,高中,公正,win,三峡,勾史,李俊,荆州,三带,读研,公办,校徽,校友,全貌,清华北大,冒充,三大,早日,别硬,哈哈哈哈,早晚自习,评价,西校区,江山,我住,车棚,大学,母校,吱声,早自习,长安,长大,毕业,上长,搞笑,长江"
长江大学工程技术学院,学院
长江大学文理学院,"民办,不许,招生,上不起,三步,一星,政治家,大学,早自习,cs"
长江工程职业技术学院,"爆破组,2303,早八,脱痂,yitongmao,学校,11,零混,没人信,shit,关怀,通上,公办,学不进,登基,真快,赤壁,母校,疫情"
长江师范学院,"洗不掉,好棒,每学期,工程学院,疑似,dinner,公办,豹子,母校,11,满昏,牢狮,小号,环境,小吃街,秦敏,不错,我大,良心,晚练,涪陵,外卖,这尬,头像,何京昊,皮豆,停水,tm,失饭,本升,榨菜,老师,1000,垃圾,恶毒,人用,纯纯,有钱,棒棒,混上,四改,长师,无韵,自习"
